Raw_Track_Title,Clean_TrackTitle
"Concerto No. 2 In G Minor, Op. 8, RV 315, ""L'estate"" (Summer): I. Allegro Non Molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Concerto for Violin, Strings and Continuo in E Major, No. 1, Op. 8, Rv 269, “la Primavera” (Spring): II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 2 in G Minor: L'Estate ('Summer'), Op. 8, No. 2 / RV 315: II Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The 4 Seasons: Violin Concerto in G minor, Op. 8, No. 2, RV 315, ""L'estate"" (Summer): III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Summer from Four Seasons, RV 315, II. Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Konzert Nr. 1 E-Dur op. 8, RV 269: 1. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
Concerto in F minor Op. 8 No. 4 ‘L’Inverno ’: II. Largo ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto in G minor, RV 315 L'Estate  - Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The four seasons, Spring, Op. 8/1: III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"L'Autunno Violin Concerto in F Major, RV 293: III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Concerto for Violin and Strings in F Minor, Op. 8, No. 4, R. 297 ""L'inverno"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concert No. 1 in E Major, Op. 8, RV 269, ""La primavera"" (Spring): II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons Concerti Grossi, Op. 8: Nos 1-4 ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 4 in F Minor, RV 297, ""L'inverno"" (Winter): I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto No. 4 In F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto No. 2 In G Minor, Op. 8, RV 315, ""L'estate"" (Summer): III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto No.3 Autumn, Adagio Molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Violin Concerto No. 1 in E Major, RV 269: I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 2 in G Minor, RV 315 ""Summer"" ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto No. 2 in G Minor, RV 315, 'L'estate': I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Concerto For Violin And Strings In F, Op.8, No.3, RV 293 ""L'autunno"": 1. Allegro (Ballo, e canto de' villanelli) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
Sonetti Autunno / Inverno ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No. 4 in F Minor, RV 297, 'L'inverno': II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 2 in G Minor, RV 315, ""L'estate"" (Summer): II. Adagio - Presto - Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297 (Op.8 No. 4) 'L'inverno': III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Autumn, Op. 8 - 3: III. Allegro (La Caccia) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The Four Seasons (Le Quattro Stagioni), Op. 8 - Concerto No. 4 for Violin and Strings in F Minor, ""Winter"", RV 297: II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Die vier Jahreszeiten, Op. 8, Concerto No. 4 in F Minor, RV 297 ""Der Winter"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons - Violin Concerto in E Major, RV 269, ""Spring"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 3 in F major, Op. 8, RV 293, ""Autumn"" (L'autunno): Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"L'Autunno Violin Concerto in F Major, RV 293: I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Concerto No. 4 in F Minor, Op. 8, RV 297 Winter: I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Concerto No. 1 in E (La primavera/ Spring) RV269 (Op. 8 No. 1): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Le quattro stagioni, Violin Concerto No. 2 in G Minor, RV 315 ""L'estate"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Le quattro stagione (The Four Seasons), Op. 8, Concerto No. 4 in F Minor, RV 297 ""L'inverno"" [Winter]: I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
L´Autunno op. 8 No. 3: III. Allegro ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Il Cimento Dell'armonia E Dell'inventione, Concerto No. 1 Rv297: II. Largo ""La Primavera"" ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"Concerto No. 4 in F minor, Op. 8, RV 297, "" Vivaldi L'inverno"" (Winter) II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
MOVEMENTS FROM THE FOUR SEASONS: 3RD MOVEMENT OF WINTER ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto for Violin and Strings in G Minor, Op.8, No.2, R.315 ""L'estate"": Allegro ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Concerto No. 1 in E Major, Op. 8 RV 269, ""La primavera"" (Spring): I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The 4 Seasons: Concerto in F major, Op. 8, No. 3, RV 293, ""L'autunno"" (Autumn) (arr. A. Prado): I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Concerto No. 3 in F Major, Op. 8 RV 293, ""L'autunno"" (Autumn): I Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Die vier Jahreszeiten, Op. 8, Concerto No. 2 in G Minor, RV 315 ""Der Sommer"": II. Adagio e piano - Presto e forte ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons - Violin Concerto in E Major, Op. 8, No. 1, RV 269 - ""Spring"": I. Allegro (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Autumn, Op. 8 - 3: I. Allegro (Ballo e Canto Villanelli) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Winter, Op. 8/4: II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons - Violin Concerto in E Major, Op. 8, No. 1, RV 269 - ""Spring"": II. Largo e pianissimo sempre (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The Four Seasons, Concerto No. 1 in E (La primavera/ Spring) RV269 (Op. 8 No. 1): III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Le quattro stagioni, Violin Concerto No. 3 in F Major, RV 293 ""L'autumno"": III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Le Quattro Stagioni, L'inverno, Concerto No. 4, in F minor: Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Violin Concerto No. 3 in F Major, Op. 8, RV 293 ""Automn"": II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"" ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto No. 1 in E major, Op. 8, RV 269, ""Spring"" (La primavera): Allegro pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297 ""L'inverno/Winter"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The 4 Seasons: Violin Concerto in F Minor, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
The Four Seasons - Concerto No. 3 in F Major Op. 8 No. 3 RV293 'Autumn': III. Allegro ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Concerto for Violin and Strings in G minor, Op. 8, No. 2, R. 315 - ""L'Estate"": III. Presto (Tempo impetuoso d'estate) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concert No. 1 in E Major, Op. 8, RV 269, ""La primavera"" (Spring): I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297 (Op.8 No. 4) 'L'inverno': II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Violin Concerto No. 1 in E Major, RV 269 ""La primavera"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"‘Le quattro stagioni’ (‘The Four Seasons’): Concerto, Op. 8 No. 4, RV 297 ‘L’inverno’ in F minor (‘Winter’): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons - Violin Concerto in G Minor, Op. 8, No. 2, RV 315, ""Summer"": Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
L´Estate op. 8 No. 2: II. Adagio ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concerto No. 3 in F Major, Op. 8:I Allegro ""L'autunno"" (Autumn) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons - Violin Concerto in F Minor, Op. 8, No. 4, RV 297 - ""Winter"": III. Allegro (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
Le Quattro Stagioni (The Four Seasons): L'inverno (Winter): I. Allegro non molto ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto No. 3 In F Major, Op. 8, RV 293, ""L'autunno"" (Autumn): II. Adagio Molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons - Violin Concerto in F Minor, Op. 8, No. 4, RV 297 - ""Winter"": II. Largo (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto para Violín No.2 in G Minor, Op. 8, RV 315 ""L'Estate"": I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Concerto No. 1 in E major, Op. 8, RV 269, ""Spring"" (La primavera): Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"Concerto in G Major for Violín, String Orchestra and Continuo, Op. 8, No. 2, RV 315, ""L'estate"" (Verano): II. Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons - Violin Concerto in G Minor, Op. 8, No. 2, RV 269 - ""Summer"": I. Allegro non molto (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Concerto No.4 In F Minor, Rv 297: No. Ii: Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The four seasons, Autumn, Op. 8/3 ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"L'Inverno Violin Concerto in F Minor, RV 297: I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto in F minor, RV 297 L'Inverno - Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto in F Major, RV 293: II. Adagio molto (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The 4 Seasons, Violin Concerto in F Major, Op. 8, No. 3, RV 293, ""L'autunno"": II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concerto Nr.3 In F Major, Op. 8, No. 3, RV 293 - ""L'autnno"" (""Atumn""):  III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Le Quattro Stagioni. Four Concertos for Violin and String Orchestra (Four Seasons)), Op. 8: Concerto No. 4 in F minor L' Inverno. III. Allegro, RV 297 ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Concerto No. 2 in G Minor (L'estate - Summer), RV 315 (Op. 8, No. 2): III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Le quattro stagioni, Violin Concerto No. 1 in E Major, RV 269 ""La primavera"": II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
Concerto in G minor Op. 8 No. 2 'L’Estate ': III. Presto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
Winter ( L’Ineverno ) / Largo: Winter ( L’Ineverno ) / Largo ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concert No. 3 in F Major, Op. 8, RV 293, ""L'autunno - Danza pastorale"" (Autumn): I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"Le quattro stagione, Concerto No. 1 in E Major, RV 269 ""La primavera"": III. Allegro pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto Nr.2 In G Minor, Op. 8, No. 2, RV315 - ""L'estate"" (""Summer""): I. Allegro Non Molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Le Quattro Stagioni, L'inverno, Concerto No. 4, in F minor: Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto for Violin and Strings in F, Op. 8, No. 3, R. 293 - ""L'Autunno"": I. Allegro (Ballo, e canto de' villanelli) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Violin Concerto in G Minor, RV 315, ""Summer"" from ""The Four Seasons"": II. Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto No. 1 in E, RV 269 'La primavera': I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 4 in F minor, Op. 8, RV 297, ""Winter"" (L'inverno): Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto No. 3 in F Major, RV 293, 'L'autumno': I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No. 3 in F Major: L'Autunno ('Autumn'), Op. 8, No. 3 / RV 293: I Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons - Violin Concerto in F Major, Op. 8, No. 3, RV 293 - ""Autumn"": I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto in F Minor for Violín, String Orchestra and Continuo, Op. 8, No. 4, RV 297 ""L' inverno"" (Invierno): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto for Violin and Strings in E, Op. 8, No.1, R. 269 ""La Primavera"" ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo (Arr. Wessel van Rensburg) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto for Violin and Strings in E, Op. 8, No. 1, R.269 ""La Primavera"": 3. Allegro (Danza pastorale) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons Concerto No. 1 In E Major, Op. 8: RV .269: `Spring` - III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto For Violin And Strings in F, Op. 8, No. 3, R.293 ""L'autunno"": 2. Adagio molto (Ubriachi dormienti) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concerto for Violin and Strings in G minor, Op. 8, No. 2, R. 315 - ""L'estate"" ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto No. 1 in E Major, RV 269, ''La primavera'': III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 4 in F Minor, RV 297, 'L'inverno': III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Concerto No. 2 in G Minor, RV 315, Op. 8 No. 2 ""Summer"": II. Adagio - Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Concert No. 1 in E Major, Op. 8, RV 269, ""La primavera"" (Spring): III. Allegro pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto in F major, RV 293 'L'autunno' (""Autumn"") ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 'L'estate': II. Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
Autumn Op.8 RV 293 ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Le Quattro Stagioni. Four Concertos for Violin and String Orchestra (Four Seasons)), Op. 8: Concerto No. 4 in F minor L' Inverno. II. Largo, RV 297 ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Winter, Op. 8 - 4: 1st Mvt: Allegro non Molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Summer, Op. 8 - 2: 3rd Mvt: Presto. Tempo Impettuoso D'Estate ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The Four Seasons ""Summer"": Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 1 in E Major, RV 269, ""La primavera"" (Spring): II. Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The 4 Seasons: Concerto in G minor, Op. 8, No. 2, RV 315, ""L'estate"" (Summer) (arr. A. Prado): I. Allegro non molto - Allegro ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Concerto No. 3 in F Major, Op. 8, RV 293 Autumn: II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Le quattro stagione (The Four Seasons), Op. 8, Concerto No. 1 in E Major, RV 269 ""La primavera"" [Spring]: I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Le quattro stagioni, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Concerto No. 4 In F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): I. Allegro Non Molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Violin concerto in F Major, ‘Autumn’, op.8 no.3, rv 293 - Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Violin Concerto No. 1, RV 269 ""Spring"": No. 1 in E Major, Allegro, Extract (Arr. for Guitar by David Burden) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Dört Mevsim, Konçerto No. 1 in E Major, RV 269 ""İlkbahar"" ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297 ''L'inverno'': I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Konzert Nr. 2 g-moll op. 8, RV 315: 2. Adagio. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons: Concerto No. 2 in G Minor, Op. 8, RV 315, L'estate ""Summer"": I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Concerto para Violín No.4 in F Minor, Op. 8, RV 297 ""L’Inverno"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Concerto Nr.2 In G Minor, Op. 8, No. 2, RV315 - ""L'estate"" (""Summer""):  II. Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
